Genre,Number of Games,Total Players,Average Playtime
1341300,0,"0 .. 20,000",215
410830,0,"0 .. 20,000",0
704830,0,"0 .. 20,000",331
1465380,0,"0 .. 20,000",0
2358040,0,"0 .. 20,000",85
1268900,0,"0 .. 20,000",10
713460,0,"0 .. 20,000",15
1101400,0,"0 .. 20,000",164
909380,0,"0 .. 20,000",600
1157700,0,"0 .. 20,000",1708
1011590,0,"0 .. 20,000",78
1874380,0,"0 .. 20,000",0
1135560,0,"0 .. 20,000",0
1064600,0,"0 .. 20,000",0
513210,0,"0 .. 20,000",120
1226000,0,"0 .. 20,000",0
773460,0,"0 .. 20,000",16
1302750,0,"0 .. 20,000",234
2536260,0,"0 .. 20,000",136
462400,0,"0 .. 20,000",365
1026760,0,"0 .. 20,000",0
1028090,0,"0 .. 20,000",0
1621480,0,"0 .. 20,000",0
3014680,0,"0 .. 20,000",346
1461980,0,"0 .. 20,000",0
1133500,0,"0 .. 20,000",241
710230,0,"0 .. 20,000",330
1870220,0,"0 .. 20,000",0
1241160,0,"0 .. 20,000",0
2198620,0,"0 .. 20,000",0
618840,0,"0 .. 20,000",207
562800,0,"0 .. 20,000",0
1796350,0,"0 .. 20,000",0
1974040,0,"0 .. 20,000",0
1580870,0,"0 .. 20,000",0
1267410,0,"0 .. 20,000",0
1942920,0,"0 .. 20,000",0
2109630,0,"0 .. 20,000",0
1887360,0,"0 .. 20,000",0
668830,0,"0 .. 20,000",0
1480030,0,"0 .. 20,000",0
1836290,0,"0 .. 20,000",0
2526060,0,"0 .. 20,000",0
2183360,0,"0 .. 20,000",0
2945880,0,"0 .. 20,000",0
1266340,0,"0 .. 20,000",0
2026230,0,"0 .. 20,000",0
2116060,0,"0 .. 20,000",480
2439830,0,"0 .. 20,000",0
2120880,0,"0 .. 20,000",0
2435330,0,"0 .. 20,000",0
1496710,0,"0 .. 20,000",0
673220,0,"0 .. 20,000",9
1046350,0,"0 .. 20,000",0
1314480,0,"0 .. 20,000",0
1459170,0,"0 .. 20,000",0
796430,0,"0 .. 20,000",0
1303590,0,"0 .. 20,000",0
2129950,0,"0 .. 20,000",0
1617510,0,"0 .. 20,000",0
1379050,0,"0 .. 20,000",0
1857900,0,"0 .. 20,000",0
922560,0,"0 .. 20,000",0
2097200,0,"0 .. 20,000",0
1692170,0,"0 .. 20,000",0
724950,0,"0 .. 20,000",0
1336150,0,"0 .. 20,000",0
1376820,0,"0 .. 20,000",0
1073020,0,"0 .. 20,000",0
1872870,0,"0 .. 20,000",0
1712110,0,"0 .. 20,000",0
2869320,0,"0 .. 20,000",0
907180,0,"0 .. 20,000",0
2141810,0,"0 .. 20,000",0
2814790,0,"0 .. 20,000",0
1833540,0,"0 .. 20,000",0
1283830,0,"0 .. 20,000",0
1795750,0,"0 .. 20,000",0
1061820,0,"0 .. 20,000",0
500750,0,"0 .. 20,000",7
1641730,0,"0 .. 20,000",0
2406030,0,"0 .. 20,000",0
779960,0,"0 .. 20,000",1
851640,0,"0 .. 20,000",29
1465260,0,"0 .. 20,000",0
2005050,0,"0 .. 20,000",411
2720010,0,"0 .. 20,000",0
1002430,0,"0 .. 20,000",460
1383150,0,"0 .. 20,000",73
1769270,0,"0 .. 20,000",0
2165470,0,"0 .. 20,000",583
1847510,0,"0 .. 20,000",26
2729480,0,"0 .. 20,000",60
750470,0,"0 .. 20,000",401
2403290,0,"0 .. 20,000",0
863500,0,"0 .. 20,000",0
686600,0,"0 .. 20,000",27
3038010,0,"0 .. 20,000",0
2560100,0,"0 .. 20,000",0
3232040,0,"0 .. 20,000",133
740270,0,"0 .. 20,000",0
2066460,0,"0 .. 20,000",0
1496310,0,"0 .. 20,000",0
1028800,0,"0 .. 20,000",17
537000,0,"0 .. 20,000",37
913890,0,"0 .. 20,000",0
2669380,0,"0 .. 20,000",183
2730530,0,"0 .. 20,000",757
2800150,0,"0 .. 20,000",0
1262170,0,"0 .. 20,000",0
372750,0,"0 .. 20,000",611
1860250,0,"0 .. 20,000",0
1834740,0,"0 .. 20,000",0
882150,0,"0 .. 20,000",234
2213650,0,"0 .. 20,000",0
2153420,0,"0 .. 20,000",0
791290,0,"0 .. 20,000",0
433660,0,"0 .. 20,000",0
2932940,0,"0 .. 20,000",0
1458480,0,"0 .. 20,000",0
1834640,0,"0 .. 20,000",0
1777120,0,"0 .. 20,000",0
2163860,0,"0 .. 20,000",0
1878290,0,"0 .. 20,000",0
2635460,0,"0 .. 20,000",0
1895960,0,"0 .. 20,000",0
2391090,0,"0 .. 20,000",0
2718460,0,"0 .. 20,000",0
901020,0,"0 .. 20,000",0
891090,0,"0 .. 20,000",0
815210,0,"0 .. 20,000",1240
2152790,0,"0 .. 20,000",0
1328400,0,"0 .. 20,000",0
2522830,0,"0 .. 20,000",0
1846940,0,"0 .. 20,000",0
2263520,0,"0 .. 20,000",0
2803110,0,"0 .. 20,000",0
1322010,0,"0 .. 20,000",0
2207980,0,"0 .. 20,000",0
1756150,0,"0 .. 20,000",0
814310,0,"0 .. 20,000",0
565730,0,"0 .. 20,000",11
1227160,0,"0 .. 20,000",0
716040,0,"0 .. 20,000",0
1276490,0,"0 .. 20,000",0
1596430,0,"0 .. 20,000",0
1573110,0,"0 .. 20,000",0
1855340,0,"0 .. 20,000",0
1426190,0,"0 .. 20,000",0
1473070,0,"0 .. 20,000",0
1352730,0,"0 .. 20,000",0
1849840,0,"0 .. 20,000",0
2474820,0,"0 .. 20,000",0
1206730,0,"0 .. 20,000",0
998590,0,"0 .. 20,000",0
2099120,0,"0 .. 20,000",0
1422790,0,"0 .. 20,000",0
1013410,0,"0 .. 20,000",0
989210,0,"0 .. 20,000",0
1036540,0,"0 .. 20,000",0
2681950,0,"0 .. 20,000",0
2764840,0,"0 .. 20,000",0
2675820,0,"0 .. 20,000",0
1064120,0,"0 .. 20,000",0
1710740,0,"0 .. 20,000",31
1283430,0,"0 .. 20,000",0
945890,0,"0 .. 20,000",0
657990,0,"0 .. 20,000",498
2075050,0,"0 .. 20,000",0
1739650,0,"0 .. 20,000",628
2144220,0,"0 .. 20,000",0
2268560,0,"0 .. 20,000",343
1142220,0,"0 .. 20,000",166
496250,0,"0 .. 20,000",101
752910,0,"0 .. 20,000",189
2450400,0,"0 .. 20,000",267
2789810,0,"0 .. 20,000",208
2505570,0,"0 .. 20,000",3239
1069190,0,"0 .. 20,000",375
833090,0,"0 .. 20,000",45
3183730,0,"0 .. 20,000",74
3430470,0,"0 .. 20,000",412
1481060,0,"0 .. 20,000",0
1153880,0,"0 .. 20,000",0
2184150,0,"0 .. 20,000",0
3394040,0,"0 .. 20,000",0
2772380,0,"0 .. 20,000",0
1094250,0,"0 .. 20,000",0
3117810,0,"0 .. 20,000",0
2761060,0,"0 .. 20,000",0
2164220,0,"0 .. 20,000",0
1571890,0,"0 .. 20,000",0
984450,0,"0 .. 20,000",0
1773700,0,"0 .. 20,000",0
548560,0,"0 .. 20,000",53
1422050,0,"0 .. 20,000",0
332760,0,"0 .. 20,000",0
2023350,0,"0 .. 20,000",0
1380890,0,"0 .. 20,000",0
1496930,0,"0 .. 20,000",0
984790,0,"0 .. 20,000",0
2656990,0,"0 .. 20,000",0
1924020,0,"0 .. 20,000",0
1951380,0,"0 .. 20,000",0
980360,0,"0 .. 20,000",0
2005070,0,"0 .. 20,000",0
2026470,0,"0 .. 20,000",0
3234380,0,"0 .. 20,000",0
2661850,0,"0 .. 20,000",0
1579890,0,"0 .. 20,000",0
1461370,0,"0 .. 20,000",0
2145740,0,"0 .. 20,000",0
1096760,0,"0 .. 20,000",0
1234380,0,"0 .. 20,000",0
1667160,0,"0 .. 20,000",0
1699280,0,"0 .. 20,000",0
2213450,0,"0 .. 20,000",0
1632030,0,"0 .. 20,000",0
1980010,0,"0 .. 20,000",0
383020,0,"0 .. 20,000",0
2213830,0,"0 .. 20,000",0
2074550,0,"0 .. 20,000",0
1939930,0,"0 .. 20,000",0
1590500,0,"0 .. 20,000",0
844210,0,"0 .. 20,000",0
2205130,0,"0 .. 20,000",0
1626680,0,"0 .. 20,000",0
1451440,0,"0 .. 20,000",0
1801830,0,"0 .. 20,000",0
1489340,0,"0 .. 20,000",0
2435470,0,"0 .. 20,000",0
433960,0,"0 .. 20,000",0
1165780,0,"0 .. 20,000",0
1707890,0,"0 .. 20,000",0
2378310,0,"0 .. 20,000",0
713010,0,"0 .. 20,000",166
404070,0,"0 .. 20,000",115
1400080,0,"0 .. 20,000",0
885690,0,"0 .. 20,000",0
1024630,0,"0 .. 20,000",6
681060,0,"0 .. 20,000",13
2269320,0,"0 .. 20,000",458
2393580,0,"0 .. 20,000",3
2496920,0,"0 .. 20,000",0
2172320,0,"0 .. 20,000",0
714590,0,"0 .. 20,000",612
1055490,0,"0 .. 20,000",674
389050,0,"0 .. 20,000",220
1120370,0,"0 .. 20,000",1323
2094070,0,"0 .. 20,000",404
2330360,0,"0 .. 20,000",334
892510,0,"0 .. 20,000",0
1494560,0,"0 .. 20,000",3235
848050,0,"0 .. 20,000",376
3397690,0,"0 .. 20,000",0
1837480,0,"0 .. 20,000",80
1238250,0,"0 .. 20,000",0
2445160,0,"0 .. 20,000",0
1222200,0,"0 .. 20,000",0
1825740,0,"0 .. 20,000",11
440310,0,"0 .. 20,000",551
405680,0,"0 .. 20,000",0
3220730,0,"0 .. 20,000",0
946880,0,"0 .. 20,000",0
3225010,0,"0 .. 20,000",179
2556940,0,"0 .. 20,000",0
339240,0,"0 .. 20,000",0
1596580,0,"0 .. 20,000",0
2710420,0,"0 .. 20,000",0
1526430,0,"0 .. 20,000",7
1506680,0,"0 .. 20,000",94
549040,0,"0 .. 20,000",544
696650,0,"0 .. 20,000",915
946610,0,"0 .. 20,000",841
2171550,0,"0 .. 20,000",0
1218940,0,"0 .. 20,000",0
447940,0,"0 .. 20,000",118
1970020,0,"0 .. 20,000",75
1011000,0,"0 .. 20,000",0
766740,0,"0 .. 20,000",0
647530,0,"0 .. 20,000",0
1514910,0,"0 .. 20,000",0
1751860,0,"0 .. 20,000",0
2238240,0,"0 .. 20,000",0
1497590,0,"0 .. 20,000",0
695690,0,"0 .. 20,000",10
791390,0,"0 .. 20,000",0
2104110,0,"0 .. 20,000",0
1400440,0,"0 .. 20,000",0
3214180,0,"0 .. 20,000",0
2889190,0,"0 .. 20,000",0
2266640,0,"0 .. 20,000",0
2779380,0,"0 .. 20,000",0
600250,0,"0 .. 20,000",34
1002020,0,"0 .. 20,000",0
1924740,0,"0 .. 20,000",0
1388760,0,"0 .. 20,000",0
2221910,0,"0 .. 20,000",0
1884970,0,"0 .. 20,000",0
3342240,0,"0 .. 20,000",0
2335140,0,"0 .. 20,000",0
2462120,0,"0 .. 20,000",0
2928220,0,"0 .. 20,000",0
3422170,0,"0 .. 20,000",0
3510500,0,"0 .. 20,000",0
3141250,0,"0 .. 20,000",0
246880,0,"0 .. 20,000",0
1272500,0,"0 .. 20,000",0
1109220,0,"0 .. 20,000",0
1101620,0,"0 .. 20,000",0
726250,0,"0 .. 20,000",64
525610,0,"0 .. 20,000",222
2180530,0,"0 .. 20,000",0
1950830,0,"0 .. 20,000",0
1966240,0,"0 .. 20,000",0
1670860,0,"0 .. 20,000",0
1170250,0,"0 .. 20,000",0
1867840,0,"0 .. 20,000",0
2337510,0,"0 .. 20,000",0
1672930,0,"0 .. 20,000",0
665840,0,"0 .. 20,000",0
1401110,0,"0 .. 20,000",0
1679180,0,"0 .. 20,000",0
2107870,0,"0 .. 20,000",0
872400,0,"0 .. 20,000",0
1729920,0,"0 .. 20,000",0
1125650,0,"0 .. 20,000",0
3090670,0,"0 .. 20,000",0
3220670,0,"0 .. 20,000",0
1769130,0,"0 .. 20,000",0
2191270,0,"0 .. 20,000",0
1782480,0,"0 .. 20,000",0
765180,0,"0 .. 20,000",38
858900,0,"0 .. 20,000",0
1156120,0,"0 .. 20,000",0
1070780,0,"0 .. 20,000",0
2322090,0,"0 .. 20,000",1585
744670,0,"0 .. 20,000",0
2180000,0,"0 .. 20,000",166
1762550,0,"0 .. 20,000",333
1790340,0,"0 .. 20,000",21
2359470,0,"0 .. 20,000",206
437610,0,"0 .. 20,000",48
1055090,0,"0 .. 20,000",115
1187330,0,"0 .. 20,000",27
657280,0,"0 .. 20,000",36
431770,0,"0 .. 20,000",140
1700300,0,"0 .. 20,000",968
315840,0,"0 .. 20,000",525
1703610,0,"0 .. 20,000",125
1928620,0,"0 .. 20,000",0
2497560,0,"0 .. 20,000",0
1557420,0,"0 .. 20,000",11
3452160,0,"0 .. 20,000",0
1687730,0,"0 .. 20,000",0
675410,0,"0 .. 20,000",0
977920,0,"0 .. 20,000",205
3191710,0,"0 .. 20,000",0
1803360,0,"0 .. 20,000",0
1062550,0,"0 .. 20,000",0
1964140,0,"0 .. 20,000",0
918080,0,"0 .. 20,000",0
2363620,0,"0 .. 20,000",0
2485150,0,"0 .. 20,000",0
1447710,0,"0 .. 20,000",0
1633230,0,"0 .. 20,000",0
1534050,0,"0 .. 20,000",0
2104970,0,"0 .. 20,000",0
1672830,0,"0 .. 20,000",0
1044460,0,"0 .. 20,000",0
2025830,0,"0 .. 20,000",0
1402290,0,"0 .. 20,000",0
751240,0,"0 .. 20,000",1539
1869280,0,"0 .. 20,000",0
2678460,0,"0 .. 20,000",0
1882330,0,"0 .. 20,000",0
2531210,0,"0 .. 20,000",0
2941810,0,"0 .. 20,000",0
368980,0,"0 .. 20,000",148
1339110,0,"0 .. 20,000",0
1849850,0,"0 .. 20,000",0
3012350,0,"0 .. 20,000",0
2005240,0,"0 .. 20,000",0
2824400,0,"0 .. 20,000",0
1291210,0,"0 .. 20,000",0
2561680,0,"0 .. 20,000",0
2019700,0,"0 .. 20,000",0
2461760,0,"0 .. 20,000",0
3252400,0,"0 .. 20,000",0
3250210,0,"0 .. 20,000",0
3070260,0,"0 .. 20,000",0
1741900,0,"0 .. 20,000",0
2363000,0,"0 .. 20,000",0
2674270,0,"0 .. 20,000",0
1071700,0,"0 .. 20,000",0
1466430,0,"0 .. 20,000",0
922480,0,"0 .. 20,000",0
684340,0,"0 .. 20,000",0
1420510,0,"0 .. 20,000",0
766650,0,"0 .. 20,000",0
259450,0,"0 .. 20,000",45
416020,0,"0 .. 20,000",170
1445670,0,"0 .. 20,000",0
1602970,0,"0 .. 20,000",0
1360140,0,"0 .. 20,000",0
2121130,0,"0 .. 20,000",0
1387060,0,"0 .. 20,000",0
1076450,0,"0 .. 20,000",0
1359440,0,"0 .. 20,000",0
1601260,0,"0 .. 20,000",0
1191570,0,"0 .. 20,000",0
1368240,0,"0 .. 20,000",0
1656740,0,"0 .. 20,000",0
1384510,0,"0 .. 20,000",0
1509050,0,"0 .. 20,000",0
2334650,0,"0 .. 20,000",0
3113160,0,"0 .. 20,000",0
1518020,0,"0 .. 20,000",0
1221420,0,"0 .. 20,000",0
1258090,0,"0 .. 20,000",0
463920,0,"0 .. 20,000",3
2976160,0,"0 .. 20,000",0
1295810,0,"0 .. 20,000",0
2176070,0,"0 .. 20,000",0
2735220,0,"0 .. 20,000",73
965080,0,"0 .. 20,000",0
1682340,0,"0 .. 20,000",0
2162820,0,"0 .. 20,000",151
1754960,0,"0 .. 20,000",0
1600500,0,"0 .. 20,000",7400
506480,0,"0 .. 20,000",559
777590,0,"0 .. 20,000",614
680590,0,"0 .. 20,000",0
904960,0,"0 .. 20,000",370
2793770,0,"0 .. 20,000",0
3492560,0,"0 .. 20,000",0
1243580,0,"0 .. 20,000",0
1513860,0,"0 .. 20,000",0
403590,0,"0 .. 20,000",0
1417000,0,"0 .. 20,000",0
1975420,0,"0 .. 20,000",0
2243140,0,"0 .. 20,000",60
418910,0,"0 .. 20,000",1920
905970,0,"0 .. 20,000",44
3556660,0,"0 .. 20,000",0
2420040,0,"0 .. 20,000",0
3301070,0,"0 .. 20,000",0
3300510,0,"0 .. 20,000",0
2501650,0,"0 .. 20,000",150
3123290,0,"0 .. 20,000",0
3289090,0,"0 .. 20,000",492
918780,0,"0 .. 20,000",0
3398140,0,"0 .. 20,000",0
3567940,0,"0 .. 20,000",0
2126340,0,"0 .. 20,000",0
1011220,0,"0 .. 20,000",0
1146010,0,"0 .. 20,000",0
808800,0,"0 .. 20,000",201
1574750,0,"0 .. 20,000",0
1605520,0,"0 .. 20,000",0
765250,0,"0 .. 20,000",0
1779550,0,"0 .. 20,000",0
1188130,0,"0 .. 20,000",0
793560,0,"0 .. 20,000",57
370750,0,"0 .. 20,000",0
2820840,0,"0 .. 20,000",0
2677240,0,"0 .. 20,000",0
1706260,0,"0 .. 20,000",0
1643460,0,"0 .. 20,000",0
2484220,0,"0 .. 20,000",0
1651260,0,"0 .. 20,000",0
1871430,0,"0 .. 20,000",0
2326650,0,"0 .. 20,000",0
1481550,0,"0 .. 20,000",0
2618420,0,"0 .. 20,000",0
1791400,0,"0 .. 20,000",0
1589790,0,"0 .. 20,000",0
2542520,0,"0 .. 20,000",0
2372860,0,"0 .. 20,000",0
1707410,0,"0 .. 20,000",0
982920,0,"0 .. 20,000",0
1314500,0,"0 .. 20,000",0
2383080,0,"0 .. 20,000",0
1212550,0,"0 .. 20,000",0
300760,0,"0 .. 20,000",329
2444600,0,"0 .. 20,000",0
887830,0,"0 .. 20,000",17
3115850,0,"0 .. 20,000",0
2064000,0,"0 .. 20,000",0
1858090,0,"0 .. 20,000",0
1973280,0,"0 .. 20,000",0
3123080,0,"0 .. 20,000",0
2561720,0,"0 .. 20,000",0
1948540,0,"0 .. 20,000",0
1774770,0,"0 .. 20,000",0
1995530,0,"0 .. 20,000",0
3542920,0,"0 .. 20,000",0
2778780,0,"0 .. 20,000",0
3287900,0,"0 .. 20,000",0
1344520,0,"0 .. 20,000",0
540180,0,"0 .. 20,000",0
454680,0,"0 .. 20,000",290
328740,0,"0 .. 20,000",0
1239430,0,"0 .. 20,000",0
898460,0,"0 .. 20,000",0
828890,0,"0 .. 20,000",27
1370470,0,"0 .. 20,000",0
332650,0,"0 .. 20,000",35
1986390,0,"0 .. 20,000",34
1280070,0,"0 .. 20,000",0
2075340,0,"0 .. 20,000",0
355190,0,"0 .. 20,000",9
849270,0,"0 .. 20,000",0
803320,0,"0 .. 20,000",0
1091030,0,"0 .. 20,000",0
466220,0,"0 .. 20,000",223
1283250,0,"0 .. 20,000",0
860670,0,"0 .. 20,000",5
1461410,0,"0 .. 20,000",0
1736680,0,"0 .. 20,000",0
1110210,0,"0 .. 20,000",0
658250,0,"0 .. 20,000",0
1433540,0,"0 .. 20,000",0
1029790,0,"0 .. 20,000",0
1448400,0,"0 .. 20,000",0
435050,0,"0 .. 20,000",0
554920,0,"0 .. 20,000",0
327000,0,"0 .. 20,000",0
1476140,0,"0 .. 20,000",0
2205070,0,"0 .. 20,000",0
2194570,0,"0 .. 20,000",0
963510,0,"0 .. 20,000",0
2708140,0,"0 .. 20,000",0
1308280,0,"0 .. 20,000",0
670440,0,"0 .. 20,000",8
2358600,0,"0 .. 20,000",0
2082260,0,"0 .. 20,000",0
1497780,0,"0 .. 20,000",0
1927930,0,"0 .. 20,000",0
2497110,0,"0 .. 20,000",0
1911780,0,"0 .. 20,000",0
1232510,0,"0 .. 20,000",0
1771730,0,"0 .. 20,000",0
2095180,0,"0 .. 20,000",0
1794250,0,"0 .. 20,000",0
1597980,0,"0 .. 20,000",668
640860,0,"0 .. 20,000",0
397750,0,"0 .. 20,000",7
1403280,0,"0 .. 20,000",0
1839930,0,"0 .. 20,000",0
2539910,0,"0 .. 20,000",84
1451680,0,"0 .. 20,000",712
1449780,0,"0 .. 20,000",0
1677970,0,"0 .. 20,000",1823
297470,0,"0 .. 20,000",71
2149420,0,"0 .. 20,000",73
908360,0,"0 .. 20,000",217
2696400,0,"0 .. 20,000",2
3119430,0,"0 .. 20,000",0
374780,0,"0 .. 20,000",0
3303010,0,"0 .. 20,000",0
1599910,0,"0 .. 20,000",0
849090,0,"0 .. 20,000",0
1074040,0,"0 .. 20,000",0
1247370,0,"0 .. 20,000",0
1408710,0,"0 .. 20,000",0
2058200,0,"0 .. 20,000",17
2908820,0,"0 .. 20,000",0
2283580,0,"0 .. 20,000",271
2959610,0,"0 .. 20,000",18
726820,0,"0 .. 20,000",7
1571040,0,"0 .. 20,000",0
2116150,0,"0 .. 20,000",0
1687840,0,"0 .. 20,000",0
2222710,0,"0 .. 20,000",0
2446180,0,"0 .. 20,000",0
598170,0,"0 .. 20,000",121
1131450,0,"0 .. 20,000",0
3673560,0,"0 .. 20,000",0
2591060,0,"0 .. 20,000",0
2701980,0,"0 .. 20,000",0
2280350,0,"0 .. 20,000",105
429430,0,"0 .. 20,000",0
950240,0,"0 .. 20,000",0
339440,0,"0 .. 20,000",133
1890750,0,"0 .. 20,000",0
1877060,0,"0 .. 20,000",0
681990,0,"0 .. 20,000",0
1049220,0,"0 .. 20,000",0
684930,0,"0 .. 20,000",0
1500580,0,"0 .. 20,000",0
2264490,0,"0 .. 20,000",0
1319100,0,"0 .. 20,000",0
980440,0,"0 .. 20,000",0
528960,0,"0 .. 20,000",0
1068530,0,"0 .. 20,000",0
1766580,0,"0 .. 20,000",0
717760,0,"0 .. 20,000",0
1516980,0,"0 .. 20,000",0
1913530,0,"0 .. 20,000",0
2163730,0,"0 .. 20,000",0
2207220,0,"0 .. 20,000",0
1587020,0,"0 .. 20,000",0
1377160,0,"0 .. 20,000",0
2661490,0,"0 .. 20,000",0
1474390,0,"0 .. 20,000",0
357320,0,"0 .. 20,000",0
2378120,0,"0 .. 20,000",0
986790,0,"0 .. 20,000",0
1349340,0,"0 .. 20,000",0
2502430,0,"0 .. 20,000",0
3234450,0,"0 .. 20,000",0
771770,0,"0 .. 20,000",0
2128580,0,"0 .. 20,000",0
2071400,0,"0 .. 20,000",0
2181220,0,"0 .. 20,000",0
2800850,0,"0 .. 20,000",0
2476710,0,"0 .. 20,000",0
2315490,0,"0 .. 20,000",0
809180,0,"0 .. 20,000",0
913780,0,"0 .. 20,000",0
464950,0,"0 .. 20,000",0
843990,0,"0 .. 20,000",0
1044410,0,"0 .. 20,000",0
1674720,0,"0 .. 20,000",0
656530,0,"0 .. 20,000",12
429020,0,"0 .. 20,000",210
1876910,0,"0 .. 20,000",0
727450,0,"0 .. 20,000",0
675130,0,"0 .. 20,000",1
2072080,0,"0 .. 20,000",0
2201130,0,"0 .. 20,000",0
1701830,0,"0 .. 20,000",0
1635800,0,"0 .. 20,000",0
1109350,0,"0 .. 20,000",0
2005670,0,"0 .. 20,000",0
534780,0,"0 .. 20,000",0
2082520,0,"0 .. 20,000",0
1989980,0,"0 .. 20,000",0
719830,0,"0 .. 20,000",0
723810,0,"0 .. 20,000",0
697680,0,"0 .. 20,000",0
2010500,0,"0 .. 20,000",0
1402390,0,"0 .. 20,000",0
1283240,0,"0 .. 20,000",0
917710,0,"0 .. 20,000",0
416160,0,"0 .. 20,000",0
1148460,0,"0 .. 20,000",0
1455020,0,"0 .. 20,000",0
1906860,0,"0 .. 20,000",0
1382630,0,"0 .. 20,000",0
1180200,0,"0 .. 20,000",0
1016660,0,"0 .. 20,000",0
1448140,0,"0 .. 20,000",0
2550460,0,"0 .. 20,000",0
2762830,0,"0 .. 20,000",0
1194490,0,"0 .. 20,000",0
674890,0,"0 .. 20,000",0
2847600,0,"0 .. 20,000",0
1362670,0,"0 .. 20,000",0
938370,0,"0 .. 20,000",0
1413260,0,"0 .. 20,000",0
2942780,0,"0 .. 20,000",2083
2775470,0,"0 .. 20,000",0
2480210,0,"0 .. 20,000",0
2762480,0,"0 .. 20,000",0
2219690,0,"0 .. 20,000",0
1253160,0,"0 .. 20,000",0
1021780,0,"0 .. 20,000",0
3009460,0,"0 .. 20,000",0
712150,0,"0 .. 20,000",180
3095270,0,"0 .. 20,000",0
1367580,0,"0 .. 20,000",0
1817120,0,"0 .. 20,000",0
1586340,0,"0 .. 20,000",224
1607310,0,"0 .. 20,000",0
581220,0,"0 .. 20,000",16
2412200,0,"0 .. 20,000",49
1573590,0,"0 .. 20,000",21
678390,0,"0 .. 20,000",244
2868070,0,"0 .. 20,000",0
2131820,0,"0 .. 20,000",0
2431980,0,"0 .. 20,000",0
1857370,0,"0 .. 20,000",0
676510,0,"0 .. 20,000",33
2164030,0,"0 .. 20,000",47
2225480,0,"0 .. 20,000",0
2645490,0,"0 .. 20,000",14
3000030,0,"0 .. 20,000",3423
329190,0,"0 .. 20,000",63
780270,0,"0 .. 20,000",0
2162070,0,"0 .. 20,000",140
1565890,0,"0 .. 20,000",64
1668460,0,"0 .. 20,000",55
3681230,0,"0 .. 20,000",0
3652040,0,"0 .. 20,000",0
1723770,0,"0 .. 20,000",0
2379810,0,"0 .. 20,000",58
2292810,0,"0 .. 20,000",0
2757500,0,"0 .. 20,000",0
1192550,0,"0 .. 20,000",0
725960,0,"0 .. 20,000",203
2166020,0,"0 .. 20,000",380
1941980,0,"0 .. 20,000",0
660920,0,"0 .. 20,000",683
1651490,0,"0 .. 20,000",212
1980250,0,"0 .. 20,000",0
3499520,0,"0 .. 20,000",0
1031730,0,"0 .. 20,000",0
1998670,0,"0 .. 20,000",0
1308770,0,"0 .. 20,000",0
1276290,0,"0 .. 20,000",0
1244140,0,"0 .. 20,000",0
1688080,0,"0 .. 20,000",0
1009180,0,"0 .. 20,000",0
2164320,0,"0 .. 20,000",0
1430640,0,"0 .. 20,000",1502
2438270,0,"0 .. 20,000",0
3516160,0,"0 .. 20,000",0
2474850,0,"0 .. 20,000",0
2194640,0,"0 .. 20,000",0
2484100,0,"0 .. 20,000",0
739780,0,"0 .. 20,000",0
1326660,0,"0 .. 20,000",0
311980,0,"0 .. 20,000",0
972510,0,"0 .. 20,000",0
1389380,0,"0 .. 20,000",0
1258200,0,"0 .. 20,000",0
688350,0,"0 .. 20,000",0
373120,0,"0 .. 20,000",0
3304510,0,"0 .. 20,000",0
1222130,0,"0 .. 20,000",0
1839780,0,"0 .. 20,000",0
1014890,0,"0 .. 20,000",0
1547090,0,"0 .. 20,000",0
345710,0,"0 .. 20,000",0
1260910,0,"0 .. 20,000",0
1375440,0,"0 .. 20,000",0
2609150,0,"0 .. 20,000",0
964170,0,"0 .. 20,000",0
1646390,0,"0 .. 20,000",0
769720,0,"0 .. 20,000",108
1809480,0,"0 .. 20,000",0
578800,0,"0 .. 20,000",260
2245850,0,"0 .. 20,000",0
2421770,0,"0 .. 20,000",0
1512200,0,"0 .. 20,000",0
1076940,0,"0 .. 20,000",0
3078110,0,"0 .. 20,000",0
2351100,0,"0 .. 20,000",0
1980830,0,"0 .. 20,000",0
1698910,0,"0 .. 20,000",0
408060,0,"0 .. 20,000",35
2588800,0,"0 .. 20,000",0
2674080,0,"0 .. 20,000",0
1783930,0,"0 .. 20,000",0
2521480,0,"0 .. 20,000",0
1628790,0,"0 .. 20,000",0
2668870,0,"0 .. 20,000",0
1904280,0,"0 .. 20,000",0
1734160,0,"0 .. 20,000",0
2901070,0,"0 .. 20,000",0
1720510,0,"0 .. 20,000",0
2146100,0,"0 .. 20,000",0
2626760,0,"0 .. 20,000",0
2195190,0,"0 .. 20,000",0
3103470,0,"0 .. 20,000",0
3122990,0,"0 .. 20,000",10
3592170,0,"0 .. 20,000",0
3097170,0,"0 .. 20,000",0
843020,0,"0 .. 20,000",0
2628930,0,"0 .. 20,000",0
607360,0,"0 .. 20,000",0
329890,0,"0 .. 20,000",0
913590,0,"0 .. 20,000",0
1268100,0,"0 .. 20,000",0
1101480,0,"0 .. 20,000",0
668600,0,"0 .. 20,000",0
1195570,0,"0 .. 20,000",0
1576970,0,"0 .. 20,000",0
837640,0,"0 .. 20,000",11
1694810,0,"0 .. 20,000",0
387130,0,"0 .. 20,000",0
881520,0,"0 .. 20,000",0
2081770,0,"0 .. 20,000",0
833380,0,"0 .. 20,000",0
